subject_folder,parent_folder,relative_file,clip_name,label_guess,fps,num_frames,duration_s,gender,poses_shape,trans_shape,betas_shape,dmpls_shape,keys,error
79,79,79/79_46_poses.npz,79_46_poses,,60.0,1296,21.6,male,"[1296, 156]","[1296, 3]",[16],"[1296, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_47_poses.npz,79_47_poses,,60.0,1234,20.566666666666666,male,"[1234, 156]","[1234, 3]",[16],"[1234, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_48_poses.npz,79_48_poses,,60.0,1262,21.033333333333335,male,"[1262, 156]","[1262, 3]",[16],"[1262, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_49_poses.npz,79_49_poses,,60.0,1038,17.3,male,"[1038, 156]","[1038, 3]",[16],"[1038, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_50_poses.npz,79_50_poses,,60.0,734,12.233333333333333,male,"[734, 156]","[734, 3]",[16],"[734, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_51_poses.npz,79_51_poses,,60.0,854,14.233333333333333,male,"[854, 156]","[854, 3]",[16],"[854, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_52_poses.npz,79_52_poses,,60.0,898,14.966666666666667,male,"[898, 156]","[898, 3]",[16],"[898, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_53_poses.npz,79_53_poses,,60.0,746,12.433333333333334,male,"[746, 156]","[746, 3]",[16],"[746, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_54_poses.npz,79_54_poses,,60.0,1167,19.45,male,"[1167, 156]","[1167, 3]",[16],"[1167, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_55_poses.npz,79_55_poses,,60.0,640,10.666666666666666,male,"[640, 156]","[640, 3]",[16],"[640, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_56_poses.npz,79_56_poses,,60.0,859,14.316666666666666,male,"[859, 156]","[859, 3]",[16],"[859, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_57_poses.npz,79_57_poses,,60.0,967,16.116666666666667,male,"[967, 156]","[967, 3]",[16],"[967, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_58_poses.npz,79_58_poses,,60.0,849,14.15,male,"[849, 156]","[849, 3]",[16],"[849, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_59_poses.npz,79_59_poses,,60.0,850,14.166666666666666,male,"[850, 156]","[850, 3]",[16],"[850, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_60_poses.npz,79_60_poses,,60.0,801,13.35,male,"[801, 156]","[801, 3]",[16],"[801, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_61_poses.npz,79_61_poses,,60.0,1091,18.183333333333334,male,"[1091, 156]","[1091, 3]",[16],"[1091, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_62_poses.npz,79_62_poses,,60.0,845,14.083333333333334,male,"[845, 156]","[845, 3]",[16],"[845, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_63_poses.npz,79_63_poses,,60.0,1092,18.2,male,"[1092, 156]","[1092, 3]",[16],"[1092, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_64_poses.npz,79_64_poses,,60.0,1078,17.966666666666665,male,"[1078, 156]","[1078, 3]",[16],"[1078, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_65_poses.npz,79_65_poses,,60.0,653,10.883333333333333,male,"[653, 156]","[653, 3]",[16],"[653, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_66_poses.npz,79_66_poses,,60.0,728,12.133333333333333,male,"[728, 156]","[728, 3]",[16],"[728, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_67_poses.npz,79_67_poses,,60.0,1262,21.033333333333335,male,"[1262, 156]","[1262, 3]",[16],"[1262, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_68_poses.npz,79_68_poses,,60.0,1180,19.666666666666668,male,"[1180, 156]","[1180, 3]",[16],"[1180, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_69_poses.npz,79_69_poses,,60.0,817,13.616666666666667,male,"[817, 156]","[817, 3]",[16],"[817, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_70_poses.npz,79_70_poses,,60.0,763,12.716666666666667,male,"[763, 156]","[763, 3]",[16],"[763, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_71_poses.npz,79_71_poses,,60.0,1079,17.983333333333334,male,"[1079, 156]","[1079, 3]",[16],"[1079, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_72_poses.npz,79_72_poses,,60.0,953,15.883333333333333,male,"[953, 156]","[953, 3]",[16],"[953, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_73_poses.npz,79_73_poses,,60.0,887,14.783333333333333,male,"[887, 156]","[887, 3]",[16],"[887, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_74_poses.npz,79_74_poses,,60.0,925,15.416666666666666,male,"[925, 156]","[925, 3]",[16],"[925, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_75_poses.npz,79_75_poses,,60.0,1290,21.5,male,"[1290, 156]","[1290, 3]",[16],"[1290, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_76_poses.npz,79_76_poses,,60.0,1254,20.9,male,"[1254, 156]","[1254, 3]",[16],"[1254, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_77_poses.npz,79_77_poses,,60.0,1145,19.083333333333332,male,"[1145, 156]","[1145, 3]",[16],"[1145, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_78_poses.npz,79_78_poses,,60.0,1292,21.533333333333335,male,"[1292, 156]","[1292, 3]",[16],"[1292, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_79_poses.npz,79_79_poses,,60.0,841,14.016666666666667,male,"[841, 156]","[841, 3]",[16],"[841, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_80_poses.npz,79_80_poses,,60.0,986,16.433333333333334,male,"[986, 156]","[986, 3]",[16],"[986, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_81_poses.npz,79_81_poses,,60.0,940,15.666666666666666,male,"[940, 156]","[940, 3]",[16],"[940, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_82_poses.npz,79_82_poses,,60.0,767,12.783333333333333,male,"[767, 156]","[767, 3]",[16],"[767, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_83_poses.npz,79_83_poses,,60.0,1172,19.533333333333335,male,"[1172, 156]","[1172, 3]",[16],"[1172, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_84_poses.npz,79_84_poses,,60.0,876,14.6,male,"[876, 156]","[876, 3]",[16],"[876, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_85_poses.npz,79_85_poses,,60.0,1049,17.483333333333334,male,"[1049, 156]","[1049, 3]",[16],"[1049, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_86_poses.npz,79_86_poses,,60.0,681,11.35,male,"[681, 156]","[681, 3]",[16],"[681, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_87_poses.npz,79_87_poses,,60.0,791,13.183333333333334,male,"[791, 156]","[791, 3]",[16],"[791, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_88_poses.npz,79_88_poses,,60.0,907,15.116666666666667,male,"[907, 156]","[907, 3]",[16],"[907, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_89_poses.npz,79_89_poses,,60.0,885,14.75,male,"[885, 156]","[885, 3]",[16],"[885, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_90_poses.npz,79_90_poses,,60.0,1358,22.633333333333333,male,"[1358, 156]","[1358, 3]",[16],"[1358, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_91_poses.npz,79_91_poses,,60.0,498,8.3,male,"[498, 156]","[498, 3]",[16],"[498, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_92_poses.npz,79_92_poses,,60.0,638,10.633333333333333,male,"[638, 156]","[638, 3]",[16],"[638, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_93_poses.npz,79_93_poses,,60.0,1138,18.966666666666665,male,"[1138, 156]","[1138, 3]",[16],"[1138, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_94_poses.npz,79_94_poses,,60.0,935,15.583333333333334,male,"[935, 156]","[935, 3]",[16],"[935, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_95_poses.npz,79_95_poses,,60.0,945,15.75,male,"[945, 156]","[945, 3]",[16],"[945, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
79,79,79/79_96_poses.npz,79_96_poses,,60.0,559,9.316666666666666,male,"[559, 156]","[559, 3]",[16],"[559, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_01_poses.npz,80_01_poses,,60.0,849,14.15,female,"[849, 156]","[849, 3]",[16],"[849, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_02_poses.npz,80_02_poses,,60.0,704,11.733333333333333,female,"[704, 156]","[704, 3]",[16],"[704, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_03_poses.npz,80_03_poses,,60.0,660,11.0,female,"[660, 156]","[660, 3]",[16],"[660, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_04_poses.npz,80_04_poses,,60.0,1102,18.366666666666667,female,"[1102, 156]","[1102, 3]",[16],"[1102, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_05_poses.npz,80_05_poses,,60.0,1160,19.333333333333332,female,"[1160, 156]","[1160, 3]",[16],"[1160, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_06_poses.npz,80_06_poses,,60.0,962,16.033333333333335,female,"[962, 156]","[962, 3]",[16],"[962, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_07_poses.npz,80_07_poses,,60.0,1558,25.966666666666665,female,"[1558, 156]","[1558, 3]",[16],"[1558, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_08_poses.npz,80_08_poses,,60.0,879,14.65,female,"[879, 156]","[879, 3]",[16],"[879, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_09_poses.npz,80_09_poses,,60.0,1517,25.283333333333335,female,"[1517, 156]","[1517, 3]",[16],"[1517, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_10_poses.npz,80_10_poses,,60.0,773,12.883333333333333,female,"[773, 156]","[773, 3]",[16],"[773, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_11_poses.npz,80_11_poses,,60.0,703,11.716666666666667,female,"[703, 156]","[703, 3]",[16],"[703, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_12_poses.npz,80_12_poses,,60.0,1611,26.85,female,"[1611, 156]","[1611, 3]",[16],"[1611, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_13_poses.npz,80_13_poses,,60.0,1014,16.9,female,"[1014, 156]","[1014, 3]",[16],"[1014, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_14_poses.npz,80_14_poses,,60.0,1735,28.916666666666668,female,"[1735, 156]","[1735, 3]",[16],"[1735, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_15_poses.npz,80_15_poses,,60.0,1236,20.6,female,"[1236, 156]","[1236, 3]",[16],"[1236, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_16_poses.npz,80_16_poses,,60.0,1259,20.983333333333334,female,"[1259, 156]","[1259, 3]",[16],"[1259, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_17_poses.npz,80_17_poses,,60.0,1438,23.966666666666665,female,"[1438, 156]","[1438, 3]",[16],"[1438, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_18_poses.npz,80_18_poses,,60.0,1511,25.183333333333334,female,"[1511, 156]","[1511, 3]",[16],"[1511, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_19_poses.npz,80_19_poses,,60.0,1825,30.416666666666668,female,"[1825, 156]","[1825, 3]",[16],"[1825, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_20_poses.npz,80_20_poses,,60.0,2020,33.666666666666664,female,"[2020, 156]","[2020, 3]",[16],"[2020, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_21_poses.npz,80_21_poses,,60.0,1399,23.316666666666666,female,"[1399, 156]","[1399, 3]",[16],"[1399, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_22_poses.npz,80_22_poses,,60.0,1054,17.566666666666666,female,"[1054, 156]","[1054, 3]",[16],"[1054, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_23_poses.npz,80_23_poses,,60.0,1022,17.033333333333335,female,"[1022, 156]","[1022, 3]",[16],"[1022, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_24_poses.npz,80_24_poses,,60.0,1782,29.7,female,"[1782, 156]","[1782, 3]",[16],"[1782, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_25_poses.npz,80_25_poses,,60.0,1107,18.45,female,"[1107, 156]","[1107, 3]",[16],"[1107, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_26_poses.npz,80_26_poses,,60.0,1233,20.55,female,"[1233, 156]","[1233, 3]",[16],"[1233, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_27_poses.npz,80_27_poses,,60.0,1086,18.1,female,"[1086, 156]","[1086, 3]",[16],"[1086, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_28_poses.npz,80_28_poses,,60.0,1221,20.35,female,"[1221, 156]","[1221, 3]",[16],"[1221, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_29_poses.npz,80_29_poses,,60.0,1126,18.766666666666666,female,"[1126, 156]","[1126, 3]",[16],"[1126, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_30_poses.npz,80_30_poses,,60.0,2590,43.166666666666664,female,"[2590, 156]","[2590, 3]",[16],"[2590, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_31_poses.npz,80_31_poses,,60.0,1560,26.0,female,"[1560, 156]","[1560, 3]",[16],"[1560, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_32_poses.npz,80_32_poses,,60.0,1614,26.9,female,"[1614, 156]","[1614, 3]",[16],"[1614, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_33_poses.npz,80_33_poses,,60.0,1937,32.28333333333333,female,"[1937, 156]","[1937, 3]",[16],"[1937, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_34_poses.npz,80_34_poses,,60.0,2088,34.8,female,"[2088, 156]","[2088, 3]",[16],"[2088, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_35_poses.npz,80_35_poses,,60.0,1943,32.38333333333333,female,"[1943, 156]","[1943, 3]",[16],"[1943, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_36_poses.npz,80_36_poses,,60.0,1689,28.15,female,"[1689, 156]","[1689, 3]",[16],"[1689, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_37_poses.npz,80_37_poses,,60.0,2691,44.85,female,"[2691, 156]","[2691, 3]",[16],"[2691, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_38_poses.npz,80_38_poses,,60.0,2467,41.11666666666667,female,"[2467, 156]","[2467, 3]",[16],"[2467, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_39_poses.npz,80_39_poses,,60.0,1825,30.416666666666668,female,"[1825, 156]","[1825, 3]",[16],"[1825, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_40_poses.npz,80_40_poses,,60.0,915,15.25,female,"[915, 156]","[915, 3]",[16],"[915, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_41_poses.npz,80_41_poses,,60.0,1065,17.75,female,"[1065, 156]","[1065, 3]",[16],"[1065, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_42_poses.npz,80_42_poses,,60.0,1236,20.6,female,"[1236, 156]","[1236, 3]",[16],"[1236, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_43_poses.npz,80_43_poses,,60.0,980,16.333333333333332,female,"[980, 156]","[980, 3]",[16],"[980, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_44_poses.npz,80_44_poses,,60.0,932,15.533333333333333,female,"[932, 156]","[932, 3]",[16],"[932, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_45_poses.npz,80_45_poses,,60.0,1605,26.75,female,"[1605, 156]","[1605, 3]",[16],"[1605, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_46_poses.npz,80_46_poses,,60.0,1591,26.516666666666666,female,"[1591, 156]","[1591, 3]",[16],"[1591, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_47_poses.npz,80_47_poses,,60.0,1004,16.733333333333334,female,"[1004, 156]","[1004, 3]",[16],"[1004, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_48_poses.npz,80_48_poses,,60.0,1150,19.166666666666668,female,"[1150, 156]","[1150, 3]",[16],"[1150, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_49_poses.npz,80_49_poses,,60.0,1867,31.116666666666667,female,"[1867, 156]","[1867, 3]",[16],"[1867, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_50_poses.npz,80_50_poses,,60.0,1252,20.866666666666667,female,"[1252, 156]","[1252, 3]",[16],"[1252, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_51_poses.npz,80_51_poses,,60.0,1501,25.016666666666666,female,"[1501, 156]","[1501, 3]",[16],"[1501, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_52_poses.npz,80_52_poses,,60.0,1571,26.183333333333334,female,"[1571, 156]","[1571, 3]",[16],"[1571, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_53_poses.npz,80_53_poses,,60.0,1806,30.1,female,"[1806, 156]","[1806, 3]",[16],"[1806, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_54_poses.npz,80_54_poses,,60.0,1627,27.116666666666667,female,"[1627, 156]","[1627, 3]",[16],"[1627, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_55_poses.npz,80_55_poses,,60.0,1375,22.916666666666668,female,"[1375, 156]","[1375, 3]",[16],"[1375, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_56_poses.npz,80_56_poses,,60.0,690,11.5,female,"[690, 156]","[690, 3]",[16],"[690, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_57_poses.npz,80_57_poses,,60.0,1620,27.0,female,"[1620, 156]","[1620, 3]",[16],"[1620, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_58_poses.npz,80_58_poses,,60.0,2352,39.2,female,"[2352, 156]","[2352, 3]",[16],"[2352, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_59_poses.npz,80_59_poses,,60.0,1538,25.633333333333333,female,"[1538, 156]","[1538, 3]",[16],"[1538, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_60_poses.npz,80_60_poses,,60.0,2059,34.31666666666667,female,"[2059, 156]","[2059, 3]",[16],"[2059, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_61_poses.npz,80_61_poses,,60.0,1057,17.616666666666667,female,"[1057, 156]","[1057, 3]",[16],"[1057, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_62_poses.npz,80_62_poses,,60.0,2289,38.15,female,"[2289, 156]","[2289, 3]",[16],"[2289, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_63_poses.npz,80_63_poses,,60.0,2273,37.88333333333333,female,"[2273, 156]","[2273, 3]",[16],"[2273, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_64_poses.npz,80_64_poses,,60.0,2435,40.583333333333336,female,"[2435, 156]","[2435, 3]",[16],"[2435, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_65_poses.npz,80_65_poses,,60.0,1816,30.266666666666666,female,"[1816, 156]","[1816, 3]",[16],"[1816, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_66_poses.npz,80_66_poses,,60.0,2071,34.516666666666666,female,"[2071, 156]","[2071, 3]",[16],"[2071, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_67_poses.npz,80_67_poses,,60.0,2156,35.93333333333333,female,"[2156, 156]","[2156, 3]",[16],"[2156, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_68_poses.npz,80_68_poses,,60.0,2775,46.25,female,"[2775, 156]","[2775, 3]",[16],"[2775, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_69_poses.npz,80_69_poses,,60.0,4281,71.35,female,"[4281, 156]","[4281, 3]",[16],"[4281, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_70_poses.npz,80_70_poses,,60.0,1799,29.983333333333334,female,"[1799, 156]","[1799, 3]",[16],"[1799, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_71_poses.npz,80_71_poses,,60.0,1086,18.1,female,"[1086, 156]","[1086, 3]",[16],"[1086, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_72_poses.npz,80_72_poses,,60.0,1087,18.116666666666667,female,"[1087, 156]","[1087, 3]",[16],"[1087, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
80,80,80/80_73_poses.npz,80_73_poses,,60.0,790,13.166666666666666,female,"[790, 156]","[790, 3]",[16],"[790, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_01_poses.npz,82_01_poses,,120.0,10,0.08333333333333333,male,"[10, 156]","[10, 3]",[16],"[10, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_02_poses.npz,82_02_poses,,120.0,1808,15.066666666666666,male,"[1808, 156]","[1808, 3]",[16],"[1808, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_03_poses.npz,82_03_poses,,120.0,1899,15.825,male,"[1899, 156]","[1899, 3]",[16],"[1899, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_04_poses.npz,82_04_poses,,120.0,908,7.566666666666666,male,"[908, 156]","[908, 3]",[16],"[908, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_05_poses.npz,82_05_poses,,120.0,2247,18.725,male,"[2247, 156]","[2247, 3]",[16],"[2247, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_06_poses.npz,82_06_poses,,120.0,1091,9.091666666666667,male,"[1091, 156]","[1091, 3]",[16],"[1091, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_07_poses.npz,82_07_poses,,120.0,1198,9.983333333333333,male,"[1198, 156]","[1198, 3]",[16],"[1198, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_08_poses.npz,82_08_poses,,120.0,1699,14.158333333333333,male,"[1699, 156]","[1699, 3]",[16],"[1699, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_09_poses.npz,82_09_poses,,120.0,1292,10.766666666666667,male,"[1292, 156]","[1292, 3]",[16],"[1292, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_10_poses.npz,82_10_poses,,120.0,564,4.7,male,"[564, 156]","[564, 3]",[16],"[564, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_11_poses.npz,82_11_poses,,120.0,695,5.791666666666667,male,"[695, 156]","[695, 3]",[16],"[695, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_12_poses.npz,82_12_poses,,120.0,402,3.35,male,"[402, 156]","[402, 3]",[16],"[402, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_13_poses.npz,82_13_poses,,120.0,413,3.441666666666667,male,"[413, 156]","[413, 3]",[16],"[413, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_14_poses.npz,82_14_poses,,120.0,907,7.558333333333334,male,"[907, 156]","[907, 3]",[16],"[907, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_15_poses.npz,82_15_poses,,120.0,716,5.966666666666667,male,"[716, 156]","[716, 3]",[16],"[716, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_16_poses.npz,82_16_poses,,120.0,1333,11.108333333333333,male,"[1333, 156]","[1333, 3]",[16],"[1333, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_17_poses.npz,82_17_poses,,120.0,1580,13.166666666666666,male,"[1580, 156]","[1580, 3]",[16],"[1580, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
82,82,82/82_18_poses.npz,82_18_poses,,120.0,10,0.08333333333333333,male,"[10, 156]","[10, 3]",[16],"[10, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
83,83,83/83_01_poses.npz,83_01_poses,,120.0,633,5.275,male,"[633, 156]","[633, 3]",[16],"[633, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
83,83,83/83_02_poses.npz,83_02_poses,,120.0,364,3.033333333333333,male,"[364, 156]","[364, 3]",[16],"[364, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
83,83,83/83_03_poses.npz,83_03_poses,,120.0,669,5.575,male,"[669, 156]","[669, 3]",[16],"[669, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
83,83,83/83_04_poses.npz,83_04_poses,,120.0,467,3.8916666666666666,male,"[467, 156]","[467, 3]",[16],"[467, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
83,83,83/83_05_poses.npz,83_05_poses,,120.0,486,4.05,male,"[486, 156]","[486, 3]",[16],"[486, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
83,83,83/83_06_poses.npz,83_06_poses,,120.0,401,3.341666666666667,male,"[401, 156]","[401, 3]",[16],"[401, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
83,83,83/83_07_poses.npz,83_07_poses,,120.0,422,3.5166666666666666,male,"[422, 156]","[422, 3]",[16],"[422, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
